record_id,category,subcategory,brand,product_line,variant,model_name,production_year,generation_tag,launch_year_est,end_year_est,tier,price_usd_msrp_est,egypt_original_price_egp_est,egypt_current_replacement_price_egp_est,egypt_direct_price_egp_if_seen,usd_egp_rate_used,egypt_import_retail_multiplier,price_source_type,confidence,global_source_url,egypt_source_url,aliases_for_fuzzy_matching,training_use_note,notes
TCAT-000054,Bag,Tennis bag,Babolat,RH,Backpack,Babolat RH Backpack,2026,2026 generation/current,2018,2026,bag,92.88,6150,6150,,52.97,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Backpack; RH Backpack; babolat rh backpack; rh backpack,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-000055,Bag,Tennis bag,Babolat,RH,Duffel,Babolat RH Duffel,2018,2018-2019 generation,2018,2026,bag,64.13,1450,5300,,17.86,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Duffel; RH Duffel; babolat rh duffel; rh duffel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000056,Bag,Tennis bag,Babolat,RH,Duffel,Babolat RH Duffel,2019,2018-2019 generation,2018,2026,bag,65.92,1400,5300,,16.77,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Duffel; RH Duffel; babolat rh duffel; rh duffel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000057,Bag,Tennis bag,Babolat,RH,Duffel,Babolat RH Duffel,2020,2020-2021 generation,2018,2026,bag,67.77,1350,5300,,15.75,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Duffel; RH Duffel; babolat rh duffel; rh duffel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000058,Bag,Tennis bag,Babolat,RH,Duffel,Babolat RH Duffel,2021,2020-2021 generation,2018,2026,bag,69.67,1350,5300,,15.68,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Duffel; RH Duffel; babolat rh duffel; rh duffel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000059,Bag,Tennis bag,Babolat,RH,Duffel,Babolat RH Duffel,2022,2022-2023 generation,2018,2026,bag,71.62,1700,5300,,19.16,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Duffel; RH Duffel; babolat rh duffel; rh duffel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000060,Bag,Tennis bag,Babolat,RH,Duffel,Babolat RH Duffel,2023,2022-2023 generation,2018,2026,bag,73.62,2850,5300,,30.9,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Duffel; RH Duffel; babolat rh duffel; rh duffel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000061,Bag,Tennis bag,Babolat,RH,Duffel,Babolat RH Duffel,2024,2024-2025 generation,2018,2026,bag,75.68,4500,5300,,47.7,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Duffel; RH Duffel; babolat rh duffel; rh duffel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000062,Bag,Tennis bag,Babolat,RH,Duffel,Babolat RH Duffel,2025,2024-2025 generation,2018,2026,bag,77.8,4800,5300,,49.5,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Duffel; RH Duffel; babolat rh duffel; rh duffel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000063,Bag,Tennis bag,Babolat,RH,Duffel,Babolat RH Duffel,2026,2026 generation/current,2018,2026,bag,79.98,5300,5300,,52.97,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Duffel; RH Duffel; babolat rh duffel; rh duffel,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-000064,Bag,Tennis bag,Babolat,RH,Pure Aero 12R,Babolat RH Pure Aero 12R,2018,2018-2019 generation,2018,2026,bag,115.84,2600,9550,,17.86,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Aero 12R; RH Pure Aero 12R; babolat rh pure aero 12r; rh pure aero 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000065,Bag,Tennis bag,Babolat,RH,Pure Aero 12R,Babolat RH Pure Aero 12R,2019,2018-2019 generation,2018,2026,bag,119.08,2500,9550,,16.77,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Aero 12R; RH Pure Aero 12R; babolat rh pure aero 12r; rh pure aero 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000066,Bag,Tennis bag,Babolat,RH,Pure Aero 12R,Babolat RH Pure Aero 12R,2020,2020-2021 generation,2018,2026,bag,122.42,2400,9550,,15.75,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Aero 12R; RH Pure Aero 12R; babolat rh pure aero 12r; rh pure aero 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000067,Bag,Tennis bag,Babolat,RH,Pure Aero 12R,Babolat RH Pure Aero 12R,2021,2020-2021 generation,2018,2026,bag,125.85,2450,9550,,15.68,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Aero 12R; RH Pure Aero 12R; babolat rh pure aero 12r; rh pure aero 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000068,Bag,Tennis bag,Babolat,RH,Pure Aero 12R,Babolat RH Pure Aero 12R,2022,2022-2023 generation,2018,2026,bag,129.37,3100,9550,,19.16,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Aero 12R; RH Pure Aero 12R; babolat rh pure aero 12r; rh pure aero 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000069,Bag,Tennis bag,Babolat,RH,Pure Aero 12R,Babolat RH Pure Aero 12R,2023,2022-2023 generation,2018,2026,bag,132.99,5150,9550,,30.9,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Aero 12R; RH Pure Aero 12R; babolat rh pure aero 12r; rh pure aero 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000070,Bag,Tennis bag,Babolat,RH,Pure Aero 12R,Babolat RH Pure Aero 12R,2024,2024-2025 generation,2018,2026,bag,136.72,8150,9550,,47.7,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Aero 12R; RH Pure Aero 12R; babolat rh pure aero 12r; rh pure aero 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000071,Bag,Tennis bag,Babolat,RH,Pure Aero 12R,Babolat RH Pure Aero 12R,2025,2024-2025 generation,2018,2026,bag,140.54,8700,9550,,49.5,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Aero 12R; RH Pure Aero 12R; babolat rh pure aero 12r; rh pure aero 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000072,Bag,Tennis bag,Babolat,RH,Pure Aero 12R,Babolat RH Pure Aero 12R,2026,2026 generation/current,2018,2026,bag,144.48,9550,9550,,52.97,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Aero 12R; RH Pure Aero 12R; babolat rh pure aero 12r; rh pure aero 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-000073,Bag,Tennis bag,Babolat,RH,Pure Drive 12R,Babolat RH Pure Drive 12R,2018,2018-2019 generation,2018,2026,bag,115.84,2600,9550,,17.86,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Drive 12R; RH Pure Drive 12R; babolat rh pure drive 12r; rh pure drive 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000074,Bag,Tennis bag,Babolat,RH,Pure Drive 12R,Babolat RH Pure Drive 12R,2019,2018-2019 generation,2018,2026,bag,119.08,2500,9550,,16.77,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Drive 12R; RH Pure Drive 12R; babolat rh pure drive 12r; rh pure drive 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000075,Bag,Tennis bag,Babolat,RH,Pure Drive 12R,Babolat RH Pure Drive 12R,2020,2020-2021 generation,2018,2026,bag,122.42,2400,9550,,15.75,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Drive 12R; RH Pure Drive 12R; babolat rh pure drive 12r; rh pure drive 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000076,Bag,Tennis bag,Babolat,RH,Pure Drive 12R,Babolat RH Pure Drive 12R,2021,2020-2021 generation,2018,2026,bag,125.85,2450,9550,,15.68,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Drive 12R; RH Pure Drive 12R; babolat rh pure drive 12r; rh pure drive 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000077,Bag,Tennis bag,Babolat,RH,Pure Drive 12R,Babolat RH Pure Drive 12R,2022,2022-2023 generation,2018,2026,bag,129.37,3100,9550,,19.16,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Drive 12R; RH Pure Drive 12R; babolat rh pure drive 12r; rh pure drive 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000078,Bag,Tennis bag,Babolat,RH,Pure Drive 12R,Babolat RH Pure Drive 12R,2023,2022-2023 generation,2018,2026,bag,132.99,5150,9550,,30.9,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Drive 12R; RH Pure Drive 12R; babolat rh pure drive 12r; rh pure drive 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000079,Bag,Tennis bag,Babolat,RH,Pure Drive 12R,Babolat RH Pure Drive 12R,2024,2024-2025 generation,2018,2026,bag,136.72,8150,9550,,47.7,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Drive 12R; RH Pure Drive 12R; babolat rh pure drive 12r; rh pure drive 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000080,Bag,Tennis bag,Babolat,RH,Pure Drive 12R,Babolat RH Pure Drive 12R,2025,2024-2025 generation,2018,2026,bag,140.54,8700,9550,,49.5,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Drive 12R; RH Pure Drive 12R; babolat rh pure drive 12r; rh pure drive 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000081,Bag,Tennis bag,Babolat,RH,Pure Drive 12R,Babolat RH Pure Drive 12R,2026,2026 generation/current,2018,2026,bag,144.48,9550,9550,,52.97,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Drive 12R; RH Pure Drive 12R; babolat rh pure drive 12r; rh pure drive 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-000082,Bag,Tennis bag,Babolat,RH,Pure Strike 12R,Babolat RH Pure Strike 12R,2018,2018-2019 generation,2018,2026,bag,115.84,2600,9550,,17.86,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Strike 12R; RH Pure Strike 12R; babolat rh pure strike 12r; rh pure strike 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-000083,Bag,Tennis bag,Babolat,RH,Pure Strike 12R,Babolat RH Pure Strike 12R,2019,2018-2019 generation,2018,2026,bag,119.08,2500,9550,,16.77,1.25,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/tennis_bags/catpage-bags.html,,Babolat RH; Babolat RH Pure Strike 12R; RH Pure Strike 12R; babolat rh pure strike 12r; rh pure strike 12r,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
