item_id,category,condition,brand,model,flaw,age_months,original_price,asking_price,sold_price,currency
378,Shoes,Like New,Nike,Artengo,None,6,3685,3960,3185,EGP
379,Balls,Like New,Head,ATP 4-Pack,None,3,533,503,483,EGP
380,Shoes,Like New,Asics,Artengo,None,4,4125,3353,3683,EGP
381,Accessories,Used,Generic,Overgrip,None,17,698,475,416,EGP
382,Shoes,Like New,Asics,Court Zoom,None,5,1334,1429,1171,EGP
383,Accessories,Like New,Generic,Overgrip,Minor,3,236,214,191,EGP
384,Racket,Like New,Babolat,Blade,Minor,4,5390,4929,4330,EGP
385,Racket,Like New,Wilson,Blade,Minor,6,6062,5748,4716,EGP
386,Accessories,New,Wilson,Grip,None,0,463,550,463,EGP
387,Bag,Like New,Babolat,9R Bag,None,3,5232,4958,4746,EGP
388,Shoes,Like New,Adidas,Barricade,None,6,4234,4463,3659,EGP
389,Strings,Used,Babolat,ALU Power,Minor,32,619,266,230,EGP
390,Balls,Used,Wilson,ATP 4-Pack,Moderate,27,217,86,82,EGP
391,Racket,New,Babolat,Pure Drive,None,0,9785,10072,9785,EGP
392,Shoes,New,Asics,Court Zoom,None,0,3346,2955,3346,EGP
393,Racket,Like New,Babolat,Pro Staff,Minor,3,7877,5765,6430,EGP
394,Bag,Like New,Wilson,9R Bag,None,2,6496,6378,5985,EGP
395,Bag,Like New,Wilson,Backpack,Minor,3,2818,2221,2300,EGP
396,Balls,Like New,Wilson,Championship,None,4,279,308,248,EGP
397,Strings,Like New,Wilson,Synthetic Gut,Minor,5,703,509,555,EGP
398,Balls,New,Head,US Open 3-Pack,None,0,359,336,359,EGP
399,Bag,Used,Wilson,9R Bag,Minor,28,3132,1425,1306,EGP
400,Bag,Used,Wilson,Backpack,Major,29,5311,1542,1560,EGP
401,Balls,New,Dunlop,Championship,None,0,692,811,692,EGP
402,Bag,Like New,Yonex,6R Bag,None,1,5256,4715,4918,EGP
403,Balls,New,Head,Championship,None,0,479,462,479,EGP
404,Bag,New,Yonex,9R Bag,None,0,5901,5774,5901,EGP
405,Accessories,Like New,Head,Overgrip,None,2,331,260,304,EGP
406,Strings,Like New,Babolat,Synthetic Gut,Minor,4,622,588,498,EGP
407,Bag,New,Yonex,6R Bag,None,0,4550,4481,4550,EGP
408,Bag,Like New,Babolat,Backpack,Minor,4,4319,3294,3470,EGP
409,Shoes,Like New,Asics,Barricade,Minor,5,4487,3984,3547,EGP
410,Bag,Like New,Yonex,Backpack,Minor,6,6543,5636,5090,EGP
411,Balls,Like New,Wilson,Championship,None,2,693,635,638,EGP
412,Balls,Like New,Head,Championship,None,2,574,638,528,EGP
413,Strings,Used,Babolat,Synthetic Gut,None,10,1544,1135,1049,EGP
414,Racket,New,Head,Pure Drive,None,0,11206,13311,11206,EGP
415,Shoes,Used,Decathlon,Court Zoom,Major,13,2987,1161,1249,EGP
416,Accessories,Used,Generic,Grip,Major,12,477,188,202,EGP
417,Strings,Used,Wilson,RPM Blast,Moderate,36,704,210,206,EGP
418,Strings,New,Luxilon,RPM Blast,None,0,543,662,543,EGP
419,Strings,Used,Babolat,Synthetic Gut,Moderate,6,770,405,448,EGP
420,Strings,Used,Babolat,RPM Blast,Major,18,1172,386,444,EGP
421,Balls,New,Dunlop,Championship,None,0,203,182,203,EGP
422,Bag,New,Wilson,Backpack,None,0,3987,4399,3987,EGP
423,Shoes,Like New,Asics,Artengo,Minor,2,3912,3707,3243,EGP
424,Shoes,Used,Adidas,Artengo,Minor,29,2141,967,870,EGP
425,Strings,New,Babolat,RPM Blast,None,0,855,1001,855,EGP
426,Strings,Like New,Wilson,Synthetic Gut,Minor,6,1783,1589,1386,EGP
427,Racket,Like New,Wilson,Blade,None,5,4712,5025,4140,EGP
428,Bag,Used,Yonex,6R Bag,Moderate,10,3730,2171,2028,EGP
429,Accessories,Used,Head,Grip,Minor,22,396,178,190,EGP
430,Strings,New,Luxilon,Synthetic Gut,None,0,1782,1900,1782,EGP
431,Balls,New,Dunlop,US Open 3-Pack,None,0,417,397,417,EGP
432,Balls,Like New,Head,ATP 4-Pack,None,5,635,495,557,EGP
433,Accessories,Like New,Generic,Overgrip,None,4,418,448,372,EGP
434,Balls,Like New,Wilson,US Open 3-Pack,Minor,6,260,199,201,EGP
435,Balls,Like New,Wilson,Championship,None,3,689,549,624,EGP
436,Accessories,New,Head,Wristband,None,0,554,541,554,EGP
437,Bag,New,Wilson,9R Bag,None,0,3235,3434,3235,EGP
438,Racket,Like New,Babolat,Blade,None,5,6977,6504,6130,EGP
439,Strings,Like New,Wilson,Synthetic Gut,None,1,851,808,796,EGP
440,Balls,New,Dunlop,Championship,None,0,348,336,348,EGP
441,Strings,Used,Wilson,ALU Power,Major,14,880,309,361,EGP
442,Balls,Used,Dunlop,US Open 3-Pack,Major,10,688,289,303,EGP
443,Accessories,Used,Generic,Overgrip,Minor,20,366,226,183,EGP
444,Shoes,Used,Nike,Artengo,Major,11,2394,1291,1038,EGP
445,Accessories,New,Generic,Grip,None,0,773,728,773,EGP
446,Bag,New,Babolat,6R Bag,None,0,4174,5122,4174,EGP
447,Accessories,Used,Generic,Overgrip,Minor,21,213,112,104,EGP
448,Racket,New,Yonex,Pure Drive,None,0,4950,5289,4950,EGP
449,Accessories,Like New,Head,Grip,Minor,6,566,473,440,EGP
450,Strings,Like New,Wilson,RPM Blast,None,4,650,604,580,EGP
451,Racket,New,Yonex,Pro Staff,None,0,10052,12545,10052,EGP
452,Accessories,Used,Wilson,Wristband,Major,29,457,136,133,EGP
453,Accessories,Like New,Wilson,Grip,Minor,4,180,146,144,EGP
454,Balls,Like New,Head,ATP 4-Pack,Minor,1,513,457,431,EGP
455,Bag,New,Yonex,9R Bag,None,0,5363,6341,5363,EGP
456,Accessories,Used,Head,Grip,Major,6,260,147,122,EGP
457,Racket,Used,Babolat,Pro Staff,Moderate,19,9739,4544,4456,EGP
458,Bag,Used,Wilson,6R Bag,Minor,6,2658,1966,1740,EGP
459,Balls,Used,Wilson,ATP 4-Pack,Minor,18,252,127,131,EGP
460,Shoes,Used,Decathlon,Barricade,Moderate,8,1394,687,784,EGP
461,Racket,New,Wilson,Blade,None,0,5554,5944,5554,EGP
462,Shoes,New,Adidas,Court Zoom,None,0,1622,1985,1622,EGP
463,Bag,Used,Babolat,9R Bag,None,19,3866,2028,2211,EGP
464,Racket,Like New,Wilson,Blade,None,6,5078,4741,4389,EGP
465,Bag,Like New,Yonex,9R Bag,Minor,4,5923,4386,4759,EGP
466,Racket,New,Wilson,Blade,None,0,9208,10334,9208,EGP
467,Bag,Used,Wilson,Backpack,Major,20,6756,2865,2458,EGP
468,Accessories,New,Wilson,Overgrip,None,0,219,246,219,EGP
469,Accessories,Like New,Head,Grip,None,1,671,599,627,EGP
470,Balls,New,Wilson,ATP 4-Pack,None,0,288,296,288,EGP
471,Shoes,New,Decathlon,Artengo,None,0,2113,2447,2113,EGP
472,Bag,Used,Wilson,6R Bag,Major,14,4022,1919,1651,EGP
473,Bag,Used,Babolat,6R Bag,Moderate,28,2892,1296,1072,EGP
474,Racket,Like New,Yonex,Pure Drive,Minor,2,9560,8680,7928,EGP
475,Shoes,Like New,Nike,Artengo,Minor,5,1596,1108,1261,EGP
476,Balls,Used,Head,Championship,Minor,16,673,424,367,EGP
477,Accessories,Used,Wilson,Overgrip,Moderate,28,381,160,140,EGP
478,Shoes,Used,Asics,Barricade,Major,16,1520,548,600,EGP
479,Balls,Like New,Head,ATP 4-Pack,Minor,6,619,564,480,EGP
480,Racket,Used,Wilson,Ezone,Moderate,25,6210,2662,2483,EGP
481,Racket,Like New,Babolat,Ezone,None,1,4669,3875,4368,EGP
482,Racket,Like New,Wilson,Pure Drive,None,6,5079,3765,4389,EGP
483,Racket,Like New,Babolat,Ezone,Minor,2,4185,3725,3470,EGP
484,Shoes,New,Adidas,Barricade,None,0,1793,1669,1793,EGP
485,Shoes,New,Nike,Court Zoom,None,0,4087,3672,4087,EGP
486,Bag,Used,Yonex,9R Bag,Moderate,29,2246,969,811,EGP
487,Shoes,Used,Decathlon,Barricade,Major,22,2969,1032,1034,EGP
488,Balls,Used,Wilson,Championship,None,32,417,190,172,EGP
489,Shoes,Like New,Adidas,Gel Resolution,Minor,5,2833,2571,2240,EGP
490,Accessories,New,Generic,Overgrip,None,0,333,285,333,EGP
491,Accessories,New,Wilson,Wristband,None,0,506,570,506,EGP
492,Racket,Used,Head,Ezone,Minor,14,9561,4905,5437,EGP
493,Balls,New,Wilson,US Open 3-Pack,None,0,261,271,261,EGP
494,Shoes,Like New,Nike,Gel Resolution,Minor,2,3651,3058,3026,EGP
495,Strings,Like New,Babolat,ALU Power,None,1,1740,1979,1627,EGP
496,Shoes,Like New,Nike,Gel Resolution,Minor,5,2216,1901,1751,EGP
497,Accessories,Used,Generic,Wristband,None,7,268,208,191,EGP
498,Shoes,New,Asics,Court Zoom,None,0,3812,3271,3812,EGP
499,Shoes,New,Nike,Artengo,None,0,3362,4186,3362,EGP
500,Bag,Used,Babolat,6R Bag,Minor,31,3833,1815,1476,EGP
501,Balls,Like New,Wilson,US Open 3-Pack,None,4,304,288,285,EGP
502,Shoes,Like New,Nike,Vapor Pro,Minor,3,2948,2428,2473,EGP
503,Shoes,New,Asics,Gel Resolution,None,0,2124,2137,2105,EGP
504,Racket,New,Volkl,V-Cell,None,0,6759,5807,5211,EGP
505,Balls,Used,Babolat,Gold,Minor,11,447,251,201,EGP
506,Racket,Like New,Wilson,Pro Staff,None,6,8289,6702,6542,EGP
507,Accessories,New,Adidas,Cap,None,0,406,485,459,EGP
508,Racket,Used,Wilson,Clash,Minor,16,9291,4198,4512,EGP
509,Racket,Like New,Head,Speed,Minor,2,9482,7667,6535,EGP
510,Balls,New,Penn,Championship,None,0,412,403,386,EGP
511,Balls,Used,Head,Championship,Major,18,485,158,169,EGP
512,Shoes,Like New,Adidas,Barricade,Minor,6,2772,1948,1567,EGP
513,Bag,New,Generic,Sling Bag,None,0,3462,3700,3678,EGP
514,Balls,New,Head,Championship,None,0,499,423,432,EGP
515,Balls,Like New,Tecnifibre,Pro,Minor,5,461,321,284,EGP
516,Balls,Used,Dunlop,ATP 4-Pack,Minor,16,505,296,237,EGP
517,Accessories,Like New,Adidas,Cap,Minor,1,381,323,309,EGP
518,Balls,New,Tecnifibre,Pro,None,0,450,393,343,EGP
519,Shoes,New,Yonex,Power Cushion,None,0,3509,4003,4143,EGP
520,Racket,Like New,Babolat,Pure Aero,Minor,2,9551,7016,7563,EGP
521,Bag,Used,Wilson,12R Bag,Minor,19,5040,3089,2649,EGP
522,Strings,New,Head,Lynx,None,0,1125,1244,1052,EGP
523,Bag,New,Tecnifibre,Team Bag,None,0,4930,5753,6015,EGP
524,Strings,Used,Wilson,NXT,Major,34,979,404,345,EGP
525,Shoes,New,Asics,Solution Speed,None,0,2568,2701,2172,EGP
526,Shoes,New,K-Swiss,Hypercourt,None,0,2867,3353,3222,EGP
527,Balls,Used,Penn,Championship,Major,16,370,132,137,EGP
528,Balls,Like New,Babolat,Gold,None,3,462,447,360,EGP
529,Bag,Like New,Adidas,Duffle,Minor,5,4740,4031,4009,EGP
530,Bag,New,Babolat,12R Bag,None,0,6867,7340,6790,EGP
531,Accessories,Like New,Adidas,Cap,Minor,1,430,424,348,EGP
532,Accessories,Like New,Wilson,Overgrip,None,1,364,368,354,EGP
533,Balls,New,Babolat,Gold,None,0,428,380,347,EGP
534,Shoes,Like New,Head,Revolt,Minor,3,2595,2057,1871,EGP
535,Balls,New,Penn,Championship,None,0,399,329,361,EGP
536,Strings,New,Tecnifibre,X-One Biphase,None,0,1137,1214,1272,EGP
537,Balls,New,Wilson,US Open 3-Pack,None,0,305,291,294,EGP
538,Shoes,Used,Head,Revolt,None,20,2869,1661,1542,EGP
539,Balls,New,Babolat,Gold,None,0,489,570,457,EGP
540,Balls,Like New,Dunlop,ATP 4-Pack,Minor,6,522,456,382,EGP
541,Balls,New,Tecnifibre,Pro,None,0,432,488,425,EGP
542,Balls,Like New,Penn,Championship,None,4,466,423,416,EGP
543,Racket,Used,Wilson,Clash,Moderate,25,8327,3456,2852,EGP
544,Racket,New,Babolat,Pure Strike,None,0,9854,10731,9004,EGP
545,Shoes,Like New,Nike,Vapor Pro,Minor,2,2575,1920,1859,EGP
546,Shoes,New,Adidas,Barricade,None,0,2481,2767,2375,EGP
547,Balls,Like New,Tecnifibre,Pro,Minor,2,520,475,503,EGP
548,Accessories,Like New,Generic,Ball Tube Holder,None,1,447,467,501,EGP
549,Shoes,Used,Asics,Gel Resolution,Minor,25,2459,1576,1449,EGP
550,Strings,Used,Luxilon,ALU Power,Major,19,856,370,405,EGP
551,Shoes,Like New,Asics,Gel Resolution,Minor,3,2057,1729,1857,EGP
552,Shoes,New,Adidas,Barricade,None,0,2892,3727,3804,EGP
553,Accessories,Used,Adidas,Cap,Major,19,403,122,118,EGP
554,Shoes,Like New,Head,Revolt,Minor,4,2787,2131,2226,EGP
555,Shoes,Like New,Asics,Court FF,Minor,5,2867,2118,2231,EGP
556,Strings,New,Solinco,Hyper-G,None,0,1106,1240,994,EGP
557,Racket,Like New,Yonex,VCore,None,3,8954,7663,8080,EGP
558,Shoes,New,Asics,Gel Resolution,None,0,2163,2616,2662,EGP
559,Accessories,Like New,Head,Racquet Cover,Minor,6,425,394,363,EGP
560,Bag,Like New,Adidas,Duffle,None,3,4595,5085,5101,EGP
561,Racket,Used,Wilson,Blade,Moderate,6,5987,3689,3721,EGP
562,Bag,New,Wilson,9R Bag,None,0,4822,5249,6136,EGP
563,Strings,New,Yonex,Poly Tour Pro,None,0,1334,1287,1150,EGP
564,Shoes,New,Nike,GP Turbo,None,0,2823,2466,2003,EGP
565,Strings,New,Wilson,NXT,None,0,837,790,877,EGP
566,Racket,New,Volkl,V-Cell,None,0,7356,6824,7200,EGP
567,Balls,Used,Babolat,Gold,Major,16,451,162,130,EGP
568,Racket,New,Head,Prestige,None,0,10054,8804,7951,EGP
569,Balls,Used,Head,Championship,Major,14,477,182,171,EGP
570,Strings,Used,Luxilon,ALU Power,Major,6,1127,480,520,EGP
571,Strings,Used,Luxilon,RPM Blast,Moderate,22,946,444,355,EGP
572,Shoes,Like New,Adidas,SoleCourt,Minor,5,3284,2781,2835,EGP
573,Accessories,Used,Decathlon,Wristband,Moderate,9,625,436,480,EGP
574,Racket,Used,ProKennex,Ki,Moderate,28,8044,3300,3521,EGP
575,Balls,New,Tecnifibre,Pro,None,0,437,432,346,EGP
576,Racket,Like New,Wilson,Ultra,None,2,8005,8360,6966,EGP
577,Racket,Like New,Babolat,Pure Aero,None,1,9170,7485,6920,EGP
578,Balls,Used,Head,Championship,Minor,22,492,313,306,EGP
579,Strings,New,Luxilon,ALU Power,None,0,1096,1115,1080,EGP
580,Racket,New,Wilson,Pro Staff,None,0,7765,7483,6959,EGP
581,Strings,Like New,Luxilon,Synthetic Gut,Minor,1,919,894,813,EGP
582,Accessories,New,Generic,Grip,None,0,372,375,365,EGP
583,Balls,Used,Dunlop,ATP 4-Pack,Major,21,493,216,216,EGP
584,Balls,Used,Dunlop,ATP 4-Pack,None,26,470,273,276,EGP
585,Accessories,Like New,Generic,Grip,None,4,499,404,473,EGP
586,Racket,Used,Wilson,Ultra,Moderate,6,7595,4816,4741,EGP
587,Strings,Like New,Gamma,TNT2,Minor,1,862,692,781,EGP
588,Racket,Like New,Babolat,Pure Drive,Minor,2,9149,7629,8104,EGP
589,Strings,New,Luxilon,ALU Power,None,0,1079,1202,1229,EGP
590,Bag,Like New,Head,Tour Team 9R,Minor,5,5578,4869,5548,EGP
591,Bag,New,Babolat,9R Bag,None,0,4953,6199,6301,EGP
592,Accessories,Like New,Generic,Grip,None,4,487,424,432,EGP
593,Bag,Used,Yonex,Pro 9 Pack,Major,19,6325,2653,2767,EGP
594,Strings,New,Solinco,Hyper-G,None,0,1093,1351,1298,EGP
595,Racket,Like New,Wilson,Clash,None,6,7606,6476,5940,EGP
596,Balls,Like New,Penn,Championship,Minor,4,452,465,500,EGP
597,Racket,New,Wilson,Pro Staff,None,0,7055,6976,7606,EGP
598,Shoes,New,Adidas,Ubersonic,None,0,2584,2978,3072,EGP
599,Racket,Used,Head,Prestige,Major,14,9678,3115,3567,EGP
600,Shoes,Used,Decathlon,Artengo,Minor,18,3295,1953,2149,EGP
601,Bag,Used,Wilson,9R Bag,Major,17,4951,2033,2131,EGP
602,Balls,Like New,Tecnifibre,Pro,None,5,405,366,393,EGP
603,Accessories,Used,Wilson,Vibration Dampener,Moderate,23,216,99,96,EGP
604,Shoes,New,Decathlon,Artengo,None,0,3301,4044,3456,EGP
605,Accessories,Like New,Head,Racquet Cover,Minor,3,391,397,418,EGP
606,Racket,Like New,Yonex,VCore,Minor,6,9864,7666,7363,EGP
607,Balls,Used,Head,Championship,Major,14,468,218,226,EGP
608,Racket,Used,Babolat,Pure Aero,Moderate,25,9486,3348,2890,EGP
609,Balls,Used,Penn,Championship,Moderate,17,433,210,223,EGP
610,Accessories,Used,Decathlon,Wristband,Minor,25,519,322,321,EGP
611,Balls,New,Babolat,Gold,None,0,421,536,584,EGP
612,Bag,New,Adidas,Duffle,None,0,5103,5286,5631,EGP
613,Shoes,New,Nike,Court Zoom,None,0,2542,2934,2763,EGP
614,Bag,Used,Wilson,6R Bag,Major,8,4097,1540,1233,EGP
615,Balls,Like New,Tecnifibre,Pro,Minor,4,473,334,345,EGP
616,Racket,Like New,ProKennex,Ki,Minor,5,7229,7240,7866,EGP
617,Strings,Like New,Luxilon,RPM Blast,None,1,901,1045,929,EGP
618,Bag,Used,Decathlon,Backpack,None,31,4332,1883,1819,EGP
619,Racket,Used,Wilson,Ultra,Major,24,8959,3106,3028,EGP
620,Balls,Used,Babolat,Gold,Major,35,458,116,128,EGP
621,Strings,Like New,Gamma,TNT2,Minor,5,832,691,673,EGP
622,Accessories,Like New,Generic,Ball Tube Holder,Minor,6,479,405,410,EGP
623,Accessories,Like New,Adidas,Cap,Minor,2,381,324,320,EGP
624,Racket,Used,Prince,Phantom,Minor,36,8180,3741,3638,EGP
625,Accessories,New,Adidas,Cap,None,0,447,528,516,EGP
626,Strings,New,Luxilon,RPM Blast,None,0,862,896,1005,EGP
627,Bag,New,Decathlon,Backpack,None,0,4789,4788,4412,EGP
628,Racket,Used,Dunlop,CX,Minor,6,8665,6526,6131,EGP
629,Accessories,Like New,Generic,Grip,Minor,4,374,393,367,EGP
630,Accessories,Like New,Generic,Grip,None,2,459,367,351,EGP
631,Accessories,Used,Head,Racquet Cover,Major,24,380,103,97,EGP
632,Bag,Used,Wilson,12R Bag,Minor,9,5495,3727,3179,EGP
633,Accessories,New,Head,Racquet Cover,None,0,366,344,327,EGP
634,Accessories,Like New,Decathlon,Wristband,Minor,5,557,467,466,EGP
635,Strings,New,Yonex,Poly Tour Pro,None,0,1239,1251,1025,EGP
636,Balls,New,Wilson,US Open 3-Pack,None,0,299,312,283,EGP
637,Strings,New,Luxilon,Synthetic Gut,None,0,732,829,685,EGP
638,Racket,New,Head,Prestige,None,0,8827,9125,7853,EGP
639,Racket,New,Yonex,Percept,None,0,10277,13259,12164,EGP
640,Shoes,New,Asics,Court FF,None,0,2734,2953,2581,EGP
641,Racket,Like New,Wilson,Clash,Minor,4,7631,5565,6515,EGP
642,Bag,New,Wilson,12R Bag,None,0,5081,4973,3985,EGP
643,Shoes,Used,Nike,GP Turbo,None,28,2632,1324,1402,EGP
644,Strings,Like New,Head,Lynx,Minor,4,1041,806,648,EGP
645,Shoes,Like New,Wilson,Rush Pro,Minor,1,2548,2109,2156,EGP
646,Bag,Like New,Wilson,Super Tour 9 Pack,None,1,4446,4444,4105,EGP
647,Shoes,Used,Adidas,Ubersonic,Major,6,3166,1319,1550,EGP
648,Accessories,New,Nike,Wristband,None,0,443,488,556,EGP
649,Balls,Like New,Wilson,US Open 3-Pack,None,1,283,308,319,EGP
650,Balls,Like New,Wilson,US Open 3-Pack,Minor,2,325,281,226,EGP
651,Shoes,Used,Asics,Court FF,Minor,25,2930,1389,1112,EGP
652,Accessories,New,Wilson,Vibration Dampener,None,0,236,253,292,EGP
653,Accessories,Like New,Head,Racquet Cover,Minor,6,379,313,326,EGP
654,Bag,New,Decathlon,Backpack,None,0,3906,4348,3854,EGP
655,Accessories,Used,Adidas,Cap,Major,26,383,103,82,EGP
656,Bag,Used,Yonex,Pro 9 Pack,Major,21,6571,2129,2178,EGP
657,Racket,Like New,Babolat,Pure Strike,None,3,8099,7382,7468,EGP
658,Strings,Like New,Solinco,Hyper-G,Minor,3,1012,849,762,EGP
659,Balls,New,Head,Championship,None,0,499,585,610,EGP
660,Shoes,Used,Adidas,Barricade,Minor,14,3282,1616,1362,EGP
661,Racket,Like New,Volkl,V-Cell,None,1,8167,8484,8770,EGP
662,Shoes,New,Adidas,Barricade,None,0,2670,3042,2854,EGP
663,Accessories,Like New,Nike,Wristband,Minor,6,486,428,435,EGP
664,Accessories,New,Generic,Grip,None,0,457,452,400,EGP
665,Balls,Used,Head,Championship,Minor,27,479,240,192,EGP
666,Balls,Used,Head,Championship,Major,16,547,226,223,EGP
667,Racket,New,Dunlop,CX,None,0,8169,10815,12643,EGP
668,Shoes,New,Adidas,Barricade,None,0,2380,2206,1768,EGP
669,Strings,New,Luxilon,Synthetic Gut,None,0,819,882,869,EGP
670,Racket,Like New,Tecnifibre,Tempo,Minor,6,7464,6107,6238,EGP
671,Racket,Like New,Wilson,Ultra,None,2,7899,7166,7369,EGP
672,Accessories,New,Adidas,Cap,None,0,489,526,519,EGP
673,Racket,Used,Wilson,Blade,Moderate,16,5703,3069,2645,EGP
674,Shoes,Like New,Yonex,Power Cushion,None,6,3433,2786,3164,EGP
675,Shoes,Used,Adidas,Ubersonic,Minor,20,2864,1377,1198,EGP
676,Racket,New,Wilson,Blade,None,0,5121,5351,6256,EGP
677,Shoes,Used,Nike,Vapor Pro,None,11,3450,2795,2524,EGP
678,Balls,New,Wilson,US Open 3-Pack,None,0,333,340,389,EGP
679,Strings,Like New,Luxilon,RPM Blast,None,3,975,833,755,EGP
680,Bag,Used,Nike,Duffle,Moderate,22,4425,1775,1421,EGP
681,Bag,Used,Head,Tour Team 9R,Minor,22,6864,3413,3274,EGP
682,Strings,New,Wilson,NXT,None,0,1099,1255,1233,EGP
683,Balls,New,Tecnifibre,Pro,None,0,476,508,424,EGP
684,Balls,Used,Head,Championship,None,8,546,401,387,EGP
685,Shoes,New,Nike,Vapor Pro,None,0,2699,3114,3640,EGP
686,Balls,New,Penn,Championship,None,0,435,423,399,EGP
687,Bag,Like New,Decathlon,Backpack,None,1,4689,4275,3692,EGP
688,Racket,Like New,Head,Speed,Minor,4,9448,8633,8363,EGP
689,Balls,Used,Dunlop,ATP 4-Pack,Moderate,9,418,226,256,EGP
690,Balls,Like New,Head,Championship,None,3,488,384,411,EGP
691,Shoes,Used,Adidas,Ubersonic,Major,14,2645,1009,971,EGP
692,Strings,New,Head,Lynx,None,0,934,996,1002,EGP
693,Bag,Used,Babolat,9R Bag,Moderate,31,5836,1877,1821,EGP
694,Shoes,Like New,Nike,Court Zoom,Minor,1,2663,2010,2220,EGP
695,Balls,New,Wilson,US Open 3-Pack,None,0,323,319,256,EGP
696,Bag,Used,Nike,Duffle,None,7,4654,3566,3851,EGP
697,Bag,New,Generic,Sling Bag,None,0,4090,3842,4492,EGP
698,Bag,Used,Yonex,Pro 9 Pack,Minor,36,6152,1618,1482,EGP
699,Racket,Used,Tecnifibre,Tempo,Major,23,8062,2684,2321,EGP
700,Strings,Used,Head,Lynx,Minor,29,1057,533,579,EGP
701,Balls,New,Dunlop,ATP 4-Pack,None,0,390,372,331,EGP
702,Racket,Like New,Yonex,VCore,Minor,5,8715,7975,8480,EGP
703,Accessories,New,Wilson,Vibration Dampener,None,0,225,287,289,EGP
704,Bag,Used,Generic,Sling Bag,Major,32,3892,1096,921,EGP
705,Balls,Used,Babolat,Gold,None,15,427,312,324,EGP
706,Accessories,Used,Generic,Ball Tube Holder,Major,24,493,178,175,EGP
707,Racket,New,Tecnifibre,TFight,None,0,7923,9326,8475,EGP
708,Strings,New,Head,Lynx,None,0,1148,1400,1240,EGP
709,Balls,Like New,Dunlop,ATP 4-Pack,None,1,403,367,391,EGP
710,Shoes,New,Asics,Gel Resolution,None,0,2199,2244,2481,EGP
711,Strings,Like New,Head,Lynx,Minor,3,1205,1067,935,EGP
712,Shoes,Like New,Decathlon,Artengo,Minor,1,3517,3229,3040,EGP
713,Racket,Like New,Dunlop,FX,None,4,8260,8568,8344,EGP
714,Balls,New,Penn,Championship,None,0,464,481,533,EGP
715,Bag,Like New,Wilson,Super Tour 9 Pack,None,2,5914,6135,5589,EGP
716,Bag,Used,Head,Tour Team 9R,Major,25,6325,2493,2109,EGP
717,Racket,New,Wilson,Pro Staff,None,0,8482,8657,9062,EGP
718,Balls,Used,Tecnifibre,Pro,None,24,380,194,189,EGP
719,Balls,New,Head,Championship,None,0,419,463,371,EGP
720,Accessories,Like New,Wilson,Vibration Dampener,Minor,4,208,158,170,EGP
721,Racket,New,Yonex,VCore,None,0,9261,12846,13008,EGP
722,Shoes,Used,Babolat,Jet Mach,Major,22,2819,1079,963,EGP
723,Accessories,Used,Decathlon,Wristband,None,22,634,351,378,EGP
724,Accessories,Like New,Wilson,Vibration Dampener,Minor,5,210,152,125,EGP
725,Accessories,New,Generic,Ball Tube Holder,None,0,525,512,438,EGP
726,Strings,New,Luxilon,Synthetic Gut,None,0,1045,1247,1115,EGP
727,Racket,Like New,Volkl,V-Cell,Minor,1,7088,6110,6563,EGP
728,Bag,Like New,Generic,Sling Bag,Minor,5,3799,3431,3637,EGP
729,Strings,Like New,Head,Lynx,None,6,1172,1190,1162,EGP
730,Shoes,Like New,K-Swiss,Hypercourt,None,2,2558,2158,2526,EGP
731,Racket,Used,Wilson,Clash,None,14,7746,4547,4640,EGP
732,Balls,Used,Wilson,US Open 3-Pack,Moderate,19,307,153,159,EGP
733,Strings,New,Luxilon,ALU Power,None,0,955,950,1111,EGP
734,Accessories,New,Head,Racquet Cover,None,0,392,359,400,EGP
735,Balls,New,Dunlop,ATP 4-Pack,None,0,433,607,587,EGP
736,Strings,Like New,Gamma,TNT2,Minor,2,983,854,833,EGP
737,Balls,Used,Dunlop,ATP 4-Pack,Minor,24,398,179,191,EGP
738,Racket,Like New,Wilson,Pro Staff,None,2,6589,6779,6357,EGP
739,Racket,New,Tecnifibre,TFight,None,0,9673,10332,9884,EGP
740,Racket,New,Tecnifibre,Tempo,None,0,8880,9049,8652,EGP
741,Balls,Like New,Penn,Championship,None,4,399,303,244,EGP
742,Accessories,New,Generic,Ball Tube Holder,None,0,429,494,457,EGP
743,Accessories,Like New,Adidas,Cap,None,6,382,359,373,EGP
744,Strings,New,Wilson,NXT,None,0,839,963,898,EGP
745,Balls,Like New,Tecnifibre,Pro,Minor,4,428,398,373,EGP
746,Bag,Like New,Generic,Sling Bag,None,6,4022,3655,3454,EGP
747,Bag,Like New,Nike,Duffle,None,5,3926,4041,4580,EGP
748,Racket,Like New,Head,Speed,Minor,5,8961,7254,7368,EGP
749,Balls,Used,Dunlop,ATP 4-Pack,Major,31,468,116,119,EGP
750,Balls,Like New,Head,Championship,None,3,572,622,560,EGP
751,Accessories,New,Decathlon,Wristband,None,0,483,536,482,EGP
752,Bag,New,Wilson,Super Tour 9 Pack,None,0,5299,5681,4552,EGP
753,Strings,Used,Babolat,VS Touch,Major,35,1386,363,331,EGP
754,Bag,Like New,Babolat,9R Bag,Minor,1,5723,5002,4873,EGP
755,Strings,Like New,Tecnifibre,X-One Biphase,None,2,1160,937,775,EGP
756,Shoes,New,Nike,Vapor Pro,None,0,2918,2783,2413,EGP
